Spotify URI,Track Name,Artist Name,Album Name,Disc Number,Track Number,Track Duration (ms),extra,
spotify:track:0bMbGH4f5mFfHnYnbENWf3,The Plug,G-Unit,The Beauty Of Independence,1,6,200621,,
spotify:track:5jNrszQHRIVKmS9Ptb63pe,Paper Trail$,Joey Bada$$,B4.DA.$$,1,3,194738,,
spotify:track:6Gb3W5BRqSk7alFf2mMRJj,Kalash,"Booba, Kaaris",Futur,1,8,229266,,
spotify:track:4TSYwsQOgTmckcEscNfiMB,2PAC,Booba,Futur,1,15,241506,,
spotify:track:03RPoGyZTLZ3v2eOjXD23E,Caesar Palace (feat. P. Diddy),"Booba feat. P. Diddy, Booba",Lunatic,1,2,250380,,
spotify:track:4Ewk7ZrY86a11K24qRC8L9,Genesis,Prodigy,The Most Infamous,1,2,169067,,
spotify:track:31IlcfnHVIAFnJ6GIrL0E0,If I Could Go! (feat. Lil' Mo & Sacario),"Angie Martinez, Lil' Mo, Sacario",R&B Anthems,1,26,244466,,
spotify:track:3uYgOBtj9p6Mu8pMj9QYF1,"Dear God (featuring Pop The Brown Hornet"")""",Shyheim,The Lost Generation,1,2,264440,,
spotify:track:2b3KgzISdjZVNPJJ1945nw,Rigamortus,Kendrick Lamar,Section.80,1,12,168591,,
spotify:track:4oS9P7eADy9sD9Ngsi1wF3,The One and Only,Prodigy,The Most Infamous,1,3,235232,,
spotify:track:74t3PMF4To3xJv9Gf3AF3Z,Twilight,"Prodigy, Havoc",The Most Infamous,1,18,276424,,
spotify:track:0pkHhqfh4pQSkiYlKk6a2f,Keep It Thoro,Prodigy,The Most Infamous,1,19,185733,,
spotify:track:06rjWXizZ9W59mp2B4H2Xe,Dirty New Yorker,Prodigy,The Most Infamous,1,20,171070,,
spotify:track:7oRBZC7GaLMDO2NePIVJM3,West Love (feat. Xzibit & Kam),"Mr. Criminal, Xzibit, Kam",Evolution of a G,1,11,262722,,
spotify:track:0g9NT0ve6iUVUfNbRIaGNz,War Is Necessary,Nas,The Music of Grand Theft Auto IV,1,14,148401,,
spotify:track:4AksIGvPLAZQ7AzFZ12mYR,Where's My Money,Busta Rhymes,The Music of Grand Theft Auto IV,1,5,164780,,
spotify:track:3Tp97HWpgbVOqcgAEwsBka,Make 'Em Pay - Feat. Krumbsnatcha,"Krumbsnatcha, Gang Starr",Moment Of Truth,1,16,261466,,
spotify:track:52o2J4kDdCGcZm5nXm0nIj,Betrayal - Feat. Scarface,"Scarface, Gang Starr",Moment Of Truth,1,18,329933,,
spotify:track:6muJxW8lguXun64N322xph,The Mall - Feat. G-Dep & Shiggy Sha,"Shiggy Sha, G. Dep, Gang Starr",Moment Of Truth,1,17,220933,,
spotify:track:0MsbsTGT6RGNd3WIMwCwUX,Mami Mira (feat. Mr. Capone-e),"Mr. Criminal, Mr. Capone-E",Ryder Muzic,1,7,230733,,
spotify:track:5Yh8mQNtmiLXY7LonI7hgT,I Don't Wanna,Jagged Edge,Hard,1,10,298893,,
spotify:track:5SKkOuJxufkWfkTFnwQvWO,What's It Like,Jagged Edge,Hard,1,8,262960,,
spotify:track:05Ls6xvhcc3E0pOkrBay2l,Side 2 Side,Mr. Criminal,Ryder Muzic,1,2,270560,,
spotify:track:2iQkvRfvABXG67FbmYPXoA,Dippin & Rollin,Mr. Criminal,Ryder Muzic,1,9,227946,,
spotify:track:6KmA4oTIdqEVcVUnIn61k3,Until They Stop Me (feat. Espanto & Lil Cuete),"Mr. Criminal, Lil Cuete, Espanto",Ryder Muzic,1,11,225946,,
spotify:track:0Wkg9DTqE2bxW94SmQvYsE,West Coast Sh*t (feat. Mr. Silent & Frank V),"Mr. Criminal, Mr. Silent, Frank V",Ryder Muzic,1,13,216626,,
spotify:track:4q5uMtGtETvqZCdmxOB2YO,Show Me (feat. MC Keem),"Murphy Lee, JaYe, Mc Keem",Back to the Basics,1,6,218354,,
spotify:track:3R9qiUjvIuLYm1KWzh6E0L,Still Fly,Big Tymers,Hood Rich (Explicit Version),1,3,335613,,
spotify:track:49KzO6u65jgoMPtJpUHUaJ,Certified (feat. Mac Lucci),"Mr. Criminal, Mac Lucci",Evolution of a G,1,8,175780,,
spotify:track:3Q61ooNPz4Rv9EGOlom09k,Do My Thang (feat. A Dubb Dpg),"Mr. Criminal, A Dubb DPG",Evolution of a G,1,2,262831,,
spotify:track:2NVnP7qlKNUTtOC7OkWke6,Kickin Back Being Blue,Mr. Criminal,Evolution of a G,1,6,289182,,
spotify:track:25GFCDkRUds3zcfBYeDMDg,Enter the Criminal Life,Mr. Criminal,Evolution of a G,1,12,328525,,
spotify:track:4R9T0c1KrPfQshjLOVOFz6,Domesplitter (feat. Brotha Lynch Hung & C Lim),"Mr. Criminal, Brotha Lynch Hung, C-Lim",Evolution of a G,1,15,220809,,
spotify:track:3qRPc4QpHGNwKFAzCdqwxA,Made You Look,Nas,God's Son,1,3,203000,,
spotify:track:7x7kYJwduClF3I0ozJpNsZ,Loungin (Who Do Ya Luv) - Remix,LL Cool J,Mr. Smith (Deluxe Edition),1,18,229373,,
spotify:track:4EvXpBZAcKrLngpGDhmet0,This D.J.,"Warren G, O.G.L.B.",Regulateäó_ G Funk Era (Special Edition),1,8,203026,,
spotify:track:47KYeoGA2M8w32rnk8yeoj,Passin' Me By,The Pharcyde,Bizarre Ride II The Pharcyde (Deluxe Edition),1,12,303493,,
spotify:track:1FKLwRWchfEQIDdTaw4pj5,It's Mine,"Mobb Deep, Nas",Murda Muzik,1,18,263666,,
spotify:track:3NnpaCLSJBU5QOhTRKpRmP,We Mobb,"French Montana, Prodigy",Lock Out,1,10,180558,,
spotify:track:47w8ZDr5nBClBgMS92FBDQ,Quiet Storm,"Mobb Deep, Lil' Kim",Murda Muzik,1,19,244333,,
spotify:track:7slZeIUsewMBnkMXT1RWoh,"Smoke, Drink, Break-Up",Mila J,"Smoke, Drink, Break-Up",1,1,212506,,
spotify:track:0n6Rakh2ND1JR03sXEviS2,Regret - feat. Ludacris,LeToya,Lady Love,1,7,245293,,
spotify:track:5FS7uxyYjW08sjh9z10FNv,Code Red,Jay Rock,Follow Me Home,1,2,165893,,
spotify:track:71mDjdeVK9sqXmamMHaAfX,Some Cut (feat. Cutty),"Trillville, Cutty",The Crunk Recordings: Hits From The Pioneers And Players Of Crunk,1,5,283386,,
spotify:track:6OH5Y0HMDVdXH7sLMorgT2,Rock Yo Hips - feat. Lil Scrappy Main,"Crime Mob, Lil Scrappy",The Crunk Recordings: Hits From The Pioneers And Players Of Crunk,1,6,228786,,
spotify:track:0nKUS1lw1tWScoexmJdGel,Thicker Than Water,MC Eiht,Section 8 (Explicit),1,14,262066,,
spotify:track:2DMoFNkguxoDIw784S7aYk,What's My Name?,Mr. Criminal,Ryder Muzic,1,16,275293,,
spotify:track:2No7E4wLiimFgv7umV0RIn,Fully Automatic,Mr. Criminal,Criminal Mentality 2,1,10,185360,,
spotify:track:6U6ElG42nwE73VRsXKWLUg,Narcotic,Mobb Deep,Free Agents,1,12,224973,,
spotify:track:30sGSq9xwaTwrPssQJ8uxc,Clap First,Mobb Deep,Free Agents,1,13,180507,,
spotify:track:1WoKfYjmfDQ2HqNJgY6o71,Have A Party,"Mobb Deep, 50 Cent, Nate Dogg",Blood Money,1,15,240626,,
spotify:track:0WTuGroWbMZuPvhsZg9dDU,Pray For Me,"Mobb Deep, Lil' Mo",Infamy,1,1,200466,,
spotify:track:4krj5PEaHdKkjw2Ui10gc1,Bounce,Mobb Deep,Infamy,1,3,253293,,
spotify:track:6NuBqFcmP82rW0jDdhuFNR,Kill That Nigga (Kill That),Mobb Deep,Infamy,1,5,227626,,
spotify:track:04EXj02fD1HNyxnINHrolZ,Extortion,"Mobb Deep, Method Man",Hell On Earth (Explicit),1,4,211573,,
spotify:track:35lyp4ZAUkgAVLaYh8I1OS,Heat,Mobb Deep,The Safe Is Cracked,1,2,275373,,
spotify:track:2NLfIkUre4nDx0o6h6c920,"Yea, Yea, Yea",Mobb Deep,The Safe Is Cracked,1,6,173213,,
spotify:track:4Cgk8dGmdH2Gsg4sKdDeRj,Murda Murda,"Mobb Deep, DJ Whoo Kid",G-Unit Radio 17: Best in the Bizness,1,2,213693,,
spotify:track:5JlQcHdNQFExAfpFGIT8if,Murda Murda Continued,"Mobb Deep, DJ Whoo Kid",G-Unit Radio 17: Best in the Bizness,1,3,94386,,
spotify:track:4V5twX15kRmQAsGUBbFSpD,Step Up - feat. Dej Loaf & Sha Sha,"The Game, DeJ Loaf, ShaSha",The Documentary 2,1,3,167586,,
spotify:track:7HbNgGkv3h5qI2tJ7pkT6s,Music Biz (Murphy Lee vs. Jay E),"Murphy Lee, JaYe",Music Biz (Murphy Lee vs. Jay E),1,1,176139,,
spotify:track:64rjDUTQpX1UZKApnf8Q9a,Saints On Saturday,"Murphy Lee, JaYe",Back to the Basics,1,9,232022,,
spotify:track:6JxpTEdcFgvUgYxgk36fqh,Rain,"Jadakiss, Nas",Top 5 Dead Or Alive,1,17,296386,,
spotify:track:4ZMZwhRawAR23G2mjrp57O,Realest In The Game,"Jadakiss, Young Buck, Sheek Louch",Top 5 Dead Or Alive,1,16,342986,,
spotify:track:4RR54yLZrS1xruW3EvSoWT,You Don't Eat,"Jadakiss, Diddy",Top 5 Dead Or Alive,1,3,180586,,
spotify:track:3vUw0QM2U84y5648IQkjUQ,How I Get Down,"Jadakiss, Styles P",Im on one part 2,1,13,138187,,
spotify:track:60CVbI81pIa2ERiYAmPICF,The Life - Album Version Edit (Explicit),"Styles P, Pharoahe Monch",A Gangster And A Gentleman (Explicit Version),1,24,189426,,
spotify:track:4TSkR19fapUtzLMYtX97Ju,Good Times,Styles P,A Gangster And A Gentleman (Explicit Version),1,2,211493,,
spotify:track:3mvuVNn45nAKyhpglgKinl,Other,Styles P,A Wise Guy and a Wise Guy,1,1,188561,,
spotify:track:22xa3CCs22G3uvsUaTkU7V,Wu Block Part II,"Wu-Tang Clan, D-Block",Wu-Block,1,2,226231,,
spotify:track:6GOHsnSlE1cHrMkZhd6BIs,The Heist,"Wu-Tang Clan, D-Block",Wu-Block,1,3,155855,,
spotify:track:1bImRnQSzMugk2KBhJkXFs,Tetrad Blood Moon,DJ Kenni Starr,The Hood Transporter (Hosted by Hell Razah),1,25,162920,,
spotify:track:0locZhP14Dco09UNA9SJN0,We the People (Outro One Harmony),DJ Kenni Starr,The Hood Transporter (Hosted by Hell Razah),1,37,140267,,
spotify:track:3TFp6HBpXmgSeG3Vozh8BQ,El Raziel Promo,DJ Kenni Starr,The Hood Transporter (Hosted by Hell Razah),1,6,251867,,
spotify:track:2JiQm2dvXeuoctCZwohIBr,Where Ya At - Extended Version,"DJ Kenni Starr, Chuck D, Merchant, Lord Jamal, DA Smart, Erule, RZA, Killah Priest, Prodigal Sunn, Hell Razah, 12-O-Clock, Shorty Shit Stain",The Hood Transporter (Hosted by Hell Razah),1,27,266373,,
spotify:track:6m3blCKBMVimP5y8bTndD5,Outlaw,50 Cent,Outlaw,1,1,195906,,
spotify:track:6Q2aatiPVkd167UB0iHIDV,9 Shots,50 Cent,9 Shots,1,1,133493,,
spotify:track:23Dh6xWd2ucqaN8DSpMNV2,Heavenly Intoxicated (feat. Black Monroe & King Lil G),"Ridah, Black Monroe, King Lil G",Lisa Raised a G,1,3,209304,,
spotify:track:06s8Uq4nRr6txL81x74w9I,Like This - Feat. Nate Dogg,Mack 10,Best Of Mack 10,1,4,229746,,
spotify:track:0cWnFwgDMOHxLV1iDs3YKX,Get Your Rise On,Mr. Criminal,Evolution of a G,1,4,239920,,
spotify:track:6NUa23c3JVZ5eEqxjSQIo9,Street Life (feat. Dominator),"Mr. Criminal, Dominator",Evolution of a G,1,21,318163,,
spotify:track:6KrxnKdAxPYWuVQgVMaDO8,G-Shit,"WC, Ice Cube",Hip Hop Classics,1,20,255733,,
spotify:track:1nz7s6OELvAEJue1jKSh9R,Golden Era (feat. Joey Bada$$),"PRhyme, Joey Bada$$",PRhyme (Deluxe Version),1,10,256608,,
spotify:track:3PY7kkRbWBtof4q3ZG7q6m,Old School (feat. Lil Crazy Loc & Ese Lil G),"Mr. Capone-E, Lil Crazy Loc, Ese Lil G",Oldies For Life,1,4,243213,,
spotify:track:7vcepKD1pjulQvPOkiQmUe,DWYCK - Feat. Nice and Smooth,Gang Starr,Hard To Earn,1,9,243266,,
spotify:track:1tblcJRV8QOyPaPWDKtMpk,T.O.N.Y. (Top Of New York),Capone-N-Noreaga,The War Report,1,9,268586,,
spotify:track:6klcfLeLG0gv64vGjs05FL,Momma I'm So Sorry - Main Version - Explicit,Clipse,Hell Hath No Fury,1,2,237413,,
spotify:track:0W5dO45vCNQpGMfUOzCwkO,Niggaz Done Started Something,"DMX, The Lox, Mase",It's Dark And Hell Is Hot,1,19,309333,,
spotify:track:5rUvoHmfXIdQLNMRIgRY0D,The Coming,Goodie Mob,Soul Food,1,17,347373,,
spotify:track:2IUCmiYLRuQohsIyiE3RaG,The Sun God,"Hi-Tek, Common, Vinia Mojica",Hi-Teknology (Explicit Version),1,2,274826,,
spotify:track:1lrfo8etNC1iZ9LA81XNpd,Hit Em Wit Da Hee (feat. Lil' Kim & Mocha),"Missy Elliott, Lil' Kim, Mocha",Supa Dupa Fly,1,2,259973,,
spotify:track:1rkCDpUKvtVToCIwwPetBZ,Apostle's Warning,Mobb Deep,Hell On Earth (Explicit),1,14,241733,,
spotify:track:4U1xnq42s9wlSmsS1tsrJp,Big Dreams,The Game,LAX (Deluxe),2,1,289106,,
spotify:track:6CHbV3HPHV4G7lBMagPrQZ,House of Pain,"2Pac, The Notorious B.I.G.",The Urban Club (Hip Hop & Gangsta Rap Made Me Do It!),2,12,255293,,
spotify:track:1rJrDaAVtS9g5ij4T88Rj5,Cell Therapy,Goodie Mob,Dirty South Classics,1,2,301200,,
spotify:track:6j5rXGlqG0H6O6kj5KaJAa,I Can Feel It,DMX,It's Dark And Hell Is Hot,1,16,252266,,
spotify:track:4vtF1P0X44pSXeJCwJkxUY,Step Yo Game Up,"Snoop Dogg, Lil Jon, Trina",R&G (Rhythm & Gangsta): The Masterpiece [Explicit Version],1,9,263746,,
spotify:track:7J5uLjo9XTepfX5ENIiH5i,Uncut Raw,"Havoc, Prodigy",13 Reloaded,1,3,213000,,
spotify:track:5ULDKTsMbfl7jPeNosnK4D,The Game Of Rock,"Raekwon, Ghostface Killah, Prodigy",Wu-Box - The Cream Of The Clan,1,12,232373,,
spotify:track:0aR4dKL2WcR64NwbRkKcZR,Pretty Thug,Prodigy,The Most Infamous,1,12,250613,,
spotify:track:3nMMDoUSuLbxKludGhtfY6,What's Happening,Prodigy,The Most Infamous,1,11,247573,,
spotify:track:2yqUqe7aKboka4JvVPNmTr,Still Alive,"Eko Fresh, Yukmouth",EK TO THE ROOTS,2,5,178040,,
spotify:track:0hNMSgQ1YnRsA1sEFlW0Bd,Ayo,Bossman,"...and all the pieces matter, Five Years of Music from The Wire (deluxe version)",1,24,199093,,
spotify:track:2VBdbxXCk36NAHWlgsQMgO,Unfriendly Game (feat. Stricklin),"Masta Ace, Stricklin","...and all the pieces matter, Five Years of Music from The Wire (deluxe version)",1,27,232013,,
spotify:track:5Le7p5pmFnbRAnxVYZV0e0,What You Know About Baltimore (feat. Phathead),"Ogun, Phat Head","...and all the pieces matter, Five Years of Music from The Wire (deluxe version)",1,28,197026,,
spotify:track:3Nz2IoTSGHT8o7o1tFpYdZ,Be Easy,"Ghostface Killah, Trife Da God",Fishscale (Explicit Version),1,14,199600,,
spotify:track:30zz0t7BQvDRXbD5XpjMW6,Splash Waterfalls,Ludacris,Chicken - N - Beer,1,5,290760,,
spotify:track:6Cq4q6ssFqiQ7QWygAJkw5,California Love,Mr. Criminal,Premeditated Homicide,1,16,265533,,
spotify:track:2f4HK2lIkKiuzivGf9qKxR,Known (feat. King Lil G),"Opina, King Lil G",Ghetto Boy Mixtape,1,2,187563,,
spotify:track:4tFcFxPvTBPKtsdWtyh3WV,Ghetto Kid (feat. 2 Tone),"Opina, 2 Tone",Ghetto Boy Mixtape,1,4,240570,,
spotify:track:7r2zcVgUsEGPv0YFQyqZvi,I'm on One (feat. Young Drummer Boy),"Opina, Young Drummer Boy",Ghetto Boy Mixtape,1,7,181235,,
spotify:track:16IF78XElbS7gH4pmNLRs3,"1981 (feat. Ybe, Lil Demon & Kryptonite)","Opina, Ybe, Lil Demon, Kryptonite",Ghetto Boy Mixtape,1,6,266087,,
spotify:track:6bD4RWmLNGLwhCIj8Fbn3W,D Boy Records (feat. Rossi),"Opina, Rossi",Ghetto Boy Mixtape,1,9,140675,,
spotify:track:0C8DT0i9dgp6HAIb2qMY0Z,Fans,Opina,Ghetto Boy Mixtape,1,12,159638,,
spotify:track:2eZ2IT6SmR5Fxryf2tTtH3,Riding Low,Opina,Ghetto Boy Mixtape,1,3,214877,,
spotify:track:3cgkIzcXMCZuvkntvHyOmi,Family Enemies,Opina,Ghetto Boy Mixtape,1,15,224916,,
spotify:track:3kesvMTfd0kFtkcYk47k4a,How I Could Just Kill a Man,Cypress Hill,The Essential Cypress Hill,1,1,248946,,
spotify:track:6pNPthJtweLWioQeGtwJe5,Dr. Greenthumb,Cypress Hill,The Essential Cypress Hill,1,9,189253,,
spotify:track:65Mz0HVf4MFtxR2yYGKs06,(Rap) Superstar,Cypress Hill,The Essential Cypress Hill,1,5,255160,,
spotify:track:4xpPvPhuPFH30gVN1TIsla,N***a Like Me,Redman,Mudface,1,6,148781,,
spotify:track:4uyV4hBL4F0V7MY9W1d8WK,Dopeman (feat. StressMatic),"Redman, Stressmatic",Mudface,1,7,157362,,
spotify:track:6EaLyLT4d2bvzX2XYYztQb,Let Me In,Young Buck,Straight Outta Cashville,1,3,224253,,
spotify:track:2OevaXsAnR718TQxqTY9yb,I'm The Man (feat. Sonny Digital),"Lloyd Banks, Young Buck, 50 Cent, G Unit, Sonny Digital",The Kanan Tape,1,5,235755,,
spotify:track:2l3QrImezIUMv5mytTsnP0,Tryna F**k Me (feat. Post Malone),"Lloyd Banks, Young Buck, 50 Cent, G Unit, Post Malone",The Kanan Tape,1,4,157368,,
spotify:track:3GXGNaexVPH91bvGbWXIJ8,N..GA NI..A (feat. Lil Boosie),"Lloyd Banks, Young Buck, 50 Cent, G Unit, Boosie Badazz",The Kanan Tape,1,1,271583,,
spotify:track:7eKHp124IZsbkVDZTPFhUr,Body Bag,"Lloyd Banks, Young Buck, 50 Cent, G Unit",The Kanan Tape,1,3,262984,,
spotify:track:4bTDBKhXARxW27RtxNvUIw,Burner On Me,"Lloyd Banks, Young Buck, 50 Cent, G Unit",The Kanan Tape,1,6,207018,,
spotify:track:59ZMw6MSuvqYz7AjOeug86,Myself (feat. Jadakiss),"Lloyd Banks, Young Buck, 50 Cent, G Unit, Jadakiss",The Kanan Tape,1,9,197401,,
spotify:track:4bbpetOmqTNe2yiCoakDWQ,Fuck Lil G (feat. Krypto),King Lil G,King Enemy,1,5,185013,,
spotify:track:6MxL2dNA32xZkQbCMh1rHS,Talk about Me,King Lil G,King Enemy,1,6,285800,,
spotify:track:1iH4ngreKvfKvUJtxgQlyt,Midnite (feat. David Ortiz),King Lil G,King Enemy,1,14,282533,,
spotify:track:3aNkKU8Tjj7w9AtUx3sIsL,My Story,David Ortiz,My Story,1,1,191885,,
spotify:track:7gZhBjBjQTBENTMB43XmS8,Showing Love for the East Coast (feat. Lil Crazy Loc),"Mr. Capone-E, Lil Crazy Loc",Showing Love for the East Coast (feat. Lil Crazy Loc) - Single,1,1,213160,,
spotify:track:3NtwI0Z4XpQaJ4AULkPcu4,Karma Hotel,The Spooks,S.I.O.S.O.S.: Volume One (Digitally Remastered),1,9,301693,,
spotify:track:3oaGJxS2PLWyEmOHUXjGbi,U Gotta Love It,Nas,The Lost Tapes,1,3,198266,,
spotify:track:2j63KoOJYTCl4ymNhBy5MJ,Die by the K (feat. King Lil G),"Bonesla, King Lil G",Die by the K (feat. King Lil G),1,1,164075,,
spotify:track:3tt3joUTFAhxzHJEmle7Mi,Getting Paper,"Python the Biggshot, Young Drummer Boy, Malow Mac, Lil Sicko",Money on My Mind,1,2,303804,,
spotify:track:7Ciw8iugghOlh0YnwAj9e0,"Flip It, Get It","Python the Biggshot, Big Tray Deee, Lil Sicko",Money on My Mind,1,3,270080,,
spotify:track:2mGrDEemlYicq9jIScMgRV,My Team,Python the Biggshot,Money on My Mind,1,4,226560,,
spotify:track:3scFo3S6OX6adoACqmrDBO,In the Southside,"Python the Biggshot, Mr. Criminal, Samantha Latino",In the Southside (feat. Mr. Criminal & Samantha Latino) - Single,1,1,295444,,
spotify:track:1SlX0l6ZUxLPpI2FQ3zHIa,The Plug,Opina,Ghetto Boy Mixtape,1,11,179840,,
spotify:track:1XVLph2TjWFCWphAfPn8tG,If I Should Die (feat. King Lil G),"Ridah, Chicano John, King Lil G",If I Should Die (feat. King Lil G),1,1,309041,,
spotify:track:5L10F9RikmCvAVOsNmFslE,What About Us?,Brandy,Full Moon (European Version),1,9,253200,,
spotify:track:5wLbH0gCmtaczMZbFfafXY,Shadowboxin',"GZA, Method Man",Liquid Swords,1,8,209973,,
spotify:track:6MKnrv8dRHmtdsOgHekghk,My Turn,Big Pun,Yeah Baby,1,15,228373,,
spotify:track:0PdR0ixHz1QUkyxC3Qs1Uw,On Everything,"Lloyd Banks, Young Buck, 50 Cent, G Unit",The Kanan Tape,1,7,166839,,
spotify:track:5LHMECWCqenhOmAMQkEdEG,South Side Story,Lloyd Banks,The Hunger For More,1,14,250693,,
spotify:track:6wMe5tR9Lk9Fq5fXzWgIt6,Summer Too Hot,The Lox,Summer Too Hot,1,1,220607,,
spotify:track:7g8ZPg4Jco5ZcEkrVhnKbK,We'll Always Love Big Poppa,The Lox,"Money, Power & Respect",1,21,300070,,
spotify:track:3OkORslI7AcejLNnMVM92o,Put You On The Game,The Game,The Documentary,1,9,254133,,
spotify:track:60WcXjimfbhk6T0gj1Eufg,Hate It Or Love It,"The Game, 50 Cent",The Documentary,1,4,206400,,
spotify:track:7JDibG1faidPZ0njdesIDn,Start From Scratch,"The Game, Marsha of Floetry",The Documentary,1,10,247333,,
spotify:track:2nnLFvuvRodRdUTl8dpdkK,Gang Bang Anyway (feat. Jay Rock & Schoolboy Q),"The Game, Jay Rock, ScHoolboy Q",The Documentary 2 + 2.5 (Collector's Edition),2,4,305466,,
spotify:track:6dI1xPaJE3vhKQGHF2pU6J,Position Of Power,50 Cent,The Massacre,1,17,192293,,
spotify:track:11hW1pk42xj0koCUJf9Xnj,Blood Hound,"50 Cent, Young Buck",Get Rich Or Die Tryin',1,9,240000,,
spotify:track:11nNgQrRDnRZNGrgx1Nl7U,What's Beef,The Notorious B.I.G.,Life After Death (Deluxe Version),1,8,315360,,
spotify:track:1KLhUURHRl72xGO5A94lme,How Ya Do Dat - feat. Master P and C-Loc,"Young Bleed, Master P, C-Loc, Gangsta T, Steady Mobb'n, Silkk The Shocker, King George","All I Have In The World, Are...My Balls And My Word",1,8,271066,,
spotify:track:1Xunvmk47Mju6oZlgzm2Ty,Burbons And Lacs - 2005 Digital Remaster,Master P,Ghetto D,1,19,249933,,
spotify:track:1BLz7nBzRElSPfg3ndJkHz,Get Throwed,Bun B,Trill,1,3,233840,,
spotify:track:2wxO3ZydJTZRi4Bbc02q7i,Smile,"Scarface, Johnny P, 2Pac",Greatest Hits,1,7,300600,,
spotify:track:6kYTywTCfycHZcH0WdLyRy,No Tears,Scarface,The Diary,1,3,146280,,
spotify:track:6YmF1hz1xsGghABFr32zt3,Black Ice (Sky High),"Goodie Mob, OutKast",Dirty South Classics,1,4,203906,,
spotify:track:3uiU9Z9YcdQ9fFQchFntes,Dirty South,"Goodie Mob, Big Boi",Dirty South Classics,1,3,211293,,
spotify:track:4Ff2kjXPdYP6p4wY601E4f,"Take U Home - feat. Too $hort, Daz And Kokane","Snoop Dogg, Too $hort, Kokane, Daz",Doggumentary,1,15,235146,,
spotify:track:7IHxLXeUplyQj5yXAyXtMn,Faces of Death,Papoose,The Boyz in the Hood,1,9,223440,,
spotify:track:4dGxYR5xIx0wer0x5EOg7m,Beastin' (MCA),Redman,Mudface,1,3,152316,,
spotify:track:5vSjr8lYmWGE26qZa41ZRQ,I've Never Seen...,"RZA, Xavier Naidoo",The World According To RZA,1,15,313680,,
spotify:track:6qsKTdjNLwjrztETtg4X7M,Grits,RZA,Birth of a Prince,1,4,257813,,
spotify:track:3pjoafi0X1QnfU9d2VVSvL,Biochemical Equation,"RZA, MF DOOM, Wu-Tang Clan",Wu-Tang Meets The Indie Culture,1,8,236200,,
spotify:track:4m5zY9PRJvqPRDhDMJwSel,Preservation,"Aesop Rock, Del The Funky Homosapien, Wu-Tang Clan",Wu-Tang Meets The Indie Culture,1,16,146533,,
spotify:track:2LFXPIUZ15oUjUTTtjS2s3,Give It Up,"J-Live, R.A. The Rugged Man, Wu-Tang Clan",Wu-Tang Meets The Indie Culture,1,18,226293,,
spotify:track:62fLI3gFezU8FRK0Y3PaKG,Think Differently,"Casual, Roc Marciano, Vordul Mega, Tragedy Khadafi, Wu-Tang Clan",Wu-Tang Meets The Indie Culture,1,6,273066,,
spotify:track:6AYcbTWVo4vUVW0Yhr6LIa,Street Music,"Dynasty, DJ Premier",A Star in Life's Clothing,1,5,191753,,
spotify:track:1dqNldbv5ba8HpIguSA1cR,"Do What I Do (feat. Nas, Rick Ross & Z-Ro)","Scarface, Nas, Rick Ross, Z-Ro",Deeply Rooted,1,8,265053,,
spotify:track:4F4YSSwkuZjH0viCgq7Tc4,Murder Ink,"Dr. Dre, Hittman, Ms. Roq",2001 (Explicit Version),1,15,148333,,
spotify:track:21UbjzLZv6fINqqWQADIZ7,Seven Series Triplets (feat. Action Bronson & Raekwon),"Prodigy, Action Bronson, Raekwon",Rip #1,1,7,212041,,
spotify:track:7DsJF0Bm4vqpTHUdHniLEX,Losing Weight (feat. Cam'ron),"Prodigy, Camäó»ron",Rip #1,1,11,231591,,
spotify:track:7bqbRIihf3xY6vgbJEB3hI,Money on Your Head (feat. Chinx Drugz & Boogz Boogetz),"Prodigy, Chinx, Boogz Boogetz",Rip #1,1,14,222408,,
spotify:track:0rimetBQIYXE3uMCbuXBUa,A Woman's Worth,Alicia Keys,Songs In A Minor,1,7,303333,,
spotify:track:0KQx6HOpJueiSkztcS0r7D,Fallin',Alicia Keys,Songs In A Minor,1,4,210200,,
spotify:track:33mUWIn5TtShLDrRni3HPx,No Warning Shots (feat. Kokane),"C-Bo, Kokane",The Mobfather 2 (Organized Crime Edition),1,6,213886,,
spotify:track:6H9xCW5IqdKEM3Ml9YOAWi,Meat Cleaver,Brotha Lynch Hung,Mannibalector,1,13,292087,,
spotify:track:5MyXAiYDmA2211Yll8V24c,Sleepless Nites (feat. Tanqueray Locc),"Brotha Lynch Hung, Tanqueray Locc",Bullet Maker,1,4,180705,,
spotify:track:0TzJO3dnfcvxQyQXkKdu9A,I Almost Got Away Wit It (feat. Phonk Beta),"Brotha Lynch Hung, Phonk Beta",Bullet Maker,1,5,230912,,
spotify:track:2nRQc8K5PH9xTbc0ousD9k,Doggfather,Snoop Dogg,Tha Doggfather,1,2,236893,,
spotify:track:0HAXQb8XR9CcEHA4YNaXcV,Kokane Presents California Classic,"Kokane, Kurupt, Big Tray Deee, Tha Chill, Big Weazel Loc, Diirty OGz",Kokane King of Gfunk,1,3,264280,,
spotify:track:693xGvqOaeuxur7BKCznpO,Stay Out The Way (feat. Snoop Dogg),"Daz Dillinger, WC",West Coast Gangsta Sh*t,1,2,218666,,
spotify:track:4ubuBx39C84fgZToB8boAl,Halt dein Maul,Sido,Ich & meine Maske (Premium Version),1,3,201346,,
spotify:track:2w9Qq5cflc8Z6BraiDCyes,Christ Conscious,Joey Bada$$,B4.DA.$$,1,10,173793,,
